step,env,gait,vx_cmd,bvx,FL_hip,FL_thigh,FL_calf,FR_hip,FR_thigh,FR_calf,RL_hip,RL_thigh,RL_calf,RR_hip,RR_thigh,RR_calf
171,0,trot,1.0,0.29051437973976135,0.17633730173110962,-2.139937162399292,-3.1298987865448,-0.13160286843776703,1.6666444540023804,0.24911269545555115,1.2360259294509888,0.7118598818778992,0.031238775700330734,-0.8482360243797302,1.1625900268554688,-0.7692616581916809
171,1,trot,1.0,-0.47313186526298523,0.1270550638437271,-2.487680673599243,0.21703632175922394,0.3577839732170105,0.604140043258667,-0.5165667533874512,0.016871094703674316,-0.5324039459228516,-1.1715768575668335,-0.08890077471733093,-0.5373294353485107,-1.356003761291504
171,2,trot,1.0,0.3903340697288513,0.014205793850123882,-0.42847195267677307,0.35686004161834717,0.08684100210666656,0.5656671524047852,-0.8617196083068848,0.03976500779390335,1.5056257247924805,1.0052895545959473,0.06067582964897156,0.3190189301967621,0.9183977842330933
171,3,trot,1.0,0.46834132075309753,0.2191171497106552,0.3038924038410187,0.33007967472076416,0.20109376311302185,1.6736425161361694,-0.300099641084671,-0.10239287465810776,1.5538876056671143,1.217492938041687,0.012857523746788502,0.16428780555725098,1.1842353343963623
172,0,trot,1.0,0.2412687987089157,-0.10514914244413376,-2.094313621520996,-2.7595269680023193,0.0794244110584259,1.630984902381897,0.6161785125732422,1.380394697189331,0.9602854251861572,-0.25954926013946533,-0.7363294363021851,0.8762894868850708,-0.8658058047294617
172,1,trot,1.0,-0.4360857605934143,-0.2491885870695114,-1.3464140892028809,0.09289959073066711,0.5219136476516724,0.6165122985839844,-0.44642817974090576,0.13205428421497345,-0.5086631774902344,-1.0888561010360718,-0.017202431336045265,-0.8723757266998291,-0.9962217807769775
172,2,trot,1.0,0.37526512145996094,0.051874205470085144,-0.45539945363998413,0.711722195148468,0.15775331854820251,0.60285484790802,-1.0060052871704102,0.044627249240875244,0.8946700096130371,0.5660640001296997,-0.00541082676500082,0.00451294332742691,1.2734816074371338
172,3,trot,1.0,0.4558006227016449,0.4316183924674988,-0.2520191967487335,0.49711355566978455,0.2967163920402527,1.7164943218231201,-0.2028997540473938,1.280728816986084,2.8014259338378906,-2.271181583404541,0.044954814016819,-0.04593496769666672,1.988266110420227
173,0,trot,1.0,0.19221630692481995,-0.29700934886932373,-1.8324408531188965,-2.325587749481201,0.14604198932647705,1.4963831901550293,0.9470003247261047,1.365788459777832,1.1178308725357056,-0.45809799432754517,-0.583429217338562,0.780157744884491,-0.8102941513061523
173,1,trot,1.0,-0.37690892815589905,-0.4129451811313629,-0.5035555958747864,0.29261818528175354,0.5963708162307739,0.6479932069778442,-0.298880934715271,0.144036203622818,-0.31178051233291626,-1.0642542839050293,-0.04826883226633072,-0.9345134496688843,-0.7924379110336304
173,2,trot,1.0,0.3627602756023407,-0.0010878473985940218,-0.3064574599266052,0.9502617120742798,0.2623175382614136,0.6143209934234619,-1.0905824899673462,0.05929609388113022,0.4188750386238098,0.3291279077529907,-0.026106664910912514,-0.4474506080150604,1.6650794744491577
173,3,trot,1.0,0.4501402676105499,-0.0015636109746992588,-1.1136921644210815,0.8755601644515991,-0.4175725281238556,1.653368592262268,-0.47682633996009827,0.5037983655929565,2.0082030296325684,-1.6339977979660034,-0.08091072738170624,-0.8908156752586365,2.97212815284729
174,0,trot,1.0,0.1474216729402542,-0.3124192953109741,-1.870931625366211,-1.8944830894470215,0.020956747233867645,1.4608174562454224,1.0740176439285278,1.1967686414718628,1.22122061252594,-0.584747850894928,-0.46025699377059937,0.8824114203453064,-0.7025509476661682
174,1,trot,1.0,-0.30844002962112427,-0.4214027523994446,-0.27770259976387024,0.5194880366325378,0.6351439952850342,0.4518277049064636,-0.20010995864868164,0.09735757857561111,0.020755037665367126,-1.1451351642608643,-0.1300998330116272,-0.7699984908103943,-0.7061554789543152
174,2,trot,1.0,0.3537822365760803,-0.042819395661354065,-0.2984308898448944,1.1211249828338623,0.34772130846977234,0.6214112043380737,-1.1055892705917358,0.039607152342796326,0.17401689291000366,0.17797860503196716,-0.025217372924089432,-0.7973681092262268,1.8644325733184814
174,3,trot,1.0,0.44015640020370483,-1.1854091882705688,2.3107755184173584,-2.245059013366699,-0.7497867941856384,1.5771187543869019,-0.5921342968940735,0.26009902358055115,1.4903905391693115,-1.2432278394699097,0.17946095764636993,-1.4129301309585571,3.27156925201416
175,0,trot,1.0,0.11162108182907104,-0.21481330692768097,-2.244072914123535,-1.4319531917572021,-0.16281786561012268,1.3424206972122192,1.1723582744598389,0.8931748867034912,1.2690290212631226,-0.6378189921379089,0.3989899754524231,1.6396187543869019,-1.5857267379760742
175,1,trot,1.0,-0.23618490993976593,-0.40563279390335083,-0.36145052313804626,0.6889670491218567,0.9367244243621826,-0.06650770455598831,-0.40862563252449036,0.01720062643289566,0.3758434057235718,-1.190145492553711,-0.2377302497625351,-0.5478891134262085,-0.6404587030410767
175,2,trot,1.0,0.3509896993637085,-0.05179760605096817,-0.5813717246055603,1.1330925226211548,0.4528149366378784,0.6526377201080322,-1.0323606729507446,0.03756410628557205,0.1100272610783577,0.2013246864080429,-0.04998010769486427,-1.050690770149231,2.0436153411865234
175,3,trot,1.0,0.40706631541252136,-1.450010895729065,2.043534755706787,-1.9698069095611572,-0.9820911884307861,1.2591192722320557,-0.27732640504837036,0.07165423035621643,1.070473551750183,-0.8075007200241089,0.26710110902786255,-2.1418230533599854,3.0129685401916504
176,0,trot,1.0,0.07525106519460678,-0.07989741861820221,-2.6987788677215576,-0.9819602370262146,-0.34963417053222656,1.1528085470199585,1.0665982961654663,0.40274596214294434,1.2511202096939087,-0.6215993762016296,0.6411132216453552,2.3858559131622314,-1.8766831159591675
176,1,trot,1.0,-0.1658078283071518,-0.386300265789032,-0.6546628475189209,0.7821668386459351,1.0943914651870728,-0.1685180962085724,-0.30564624071121216,-0.15058863162994385,0.6471005082130432,-1.1220626831054688,-0.41523146629333496,-0.34292781352996826,-0.5628372430801392
176,2,trot,1.0,0.3494899570941925,0.1023959368467331,-1.8269226551055908,1.1728280782699585,0.44116324186325073,0.6345909237861633,-0.8998702764511108,-0.017494656145572662,0.16124601662158966,0.311286062002182,-0.12607191503047943,-1.5596168041229248,1.913036823272705
176,3,trot,1.0,0.35465294122695923,-1.47352135181427,1.5665709972381592,-1.3497062921524048,-1.0570992231369019,0.8253074288368225,0.22525575757026672,-0.014928068965673447,0.669406533241272,-0.34703612327575684,0.14810873568058014,-3.7787318229675293,2.5680906772613525
177,0,trot,1.0,0.03588338568806648,0.1744644045829773,-2.9499194622039795,-0.6316732168197632,-0.30160051584243774,0.8602653741836548,0.8791506290435791,-0.05844806507229805,1.2567975521087646,-0.6763752698898315,0.3274356722831726,2.1814944744110107,-1.6886451244354248
177,1,trot,1.0,-0.10083147138357162,-0.24339541792869568,-0.7429431676864624,0.7574211955070496,1.0313689708709717,-0.11770443618297577,-0.11034854501485825,-0.2342909574508667,0.7995381951332092,-0.9639314413070679,-0.49443668127059937,-0.24413171410560608,-0.3977779448032379
177,2,trot,1.0,0.3444320261478424,0.37170323729515076,-4.139827251434326,1.8733084201812744,0.3994045555591583,0.5737402439117432,-0.7165171504020691,-0.09263772517442703,0.23438724875450134,0.37545669078826904,-0.25683313608169556,-3.0427987575531006,1.3701375722885132
177,3,trot,1.0,0.29098138213157654,-1.3155624866485596,0.9661107063293457,-0.484058141708374,-0.944782555103302,0.2518990635871887,0.9232489466667175,-0.030653569847345352,0.38306164741516113,0.08478573709726334,-0.028685495257377625,-5.981532096862793,2.7811691761016846
178,0,trot,1.0,0.0006775852525606751,0.28319817781448364,-2.6181764602661133,-0.47731128334999084,-0.05632692575454712,0.5429514646530151,0.6815155148506165,-0.3043421506881714,1.247202754020691,-0.6975425481796265,0.06446872651576996,1.6354801654815674,-1.382032871246338
178,1,trot,1.0,-0.04014075919985771,-0.1337592452764511,-0.5732937455177307,0.7868852019309998,0.9597034454345703,-0.1030447781085968,0.060774415731430054,-0.27209576964378357,0.9117575287818909,-0.7812253832817078,-0.5251585245132446,-0.20836244523525238,-0.18024827539920807
178,2,trot,1.0,0.33926236629486084,0.3411826193332672,-6.31576681137085,2.5432546138763428,0.4083966612815857,0.46120691299438477,-0.4803834557533264,-0.07559841871261597,0.3289344310760498,0.1966492235660553,-0.3230058252811432,-5.407303810119629,1.6271568536758423
178,3,trot,1.0,0.22492291033267975,-1.1412063837051392,0.3104155659675598,0.6153631210327148,-0.8764898777008057,-0.2768871784210205,1.76417875289917,-0.08169375360012054,0.31283336877822876,0.41231951117515564,-0.031522657722234726,-7.413863182067871,3.0867133140563965
179,0,trot,1.0,-0.020114900544285774,0.25388607382774353,-1.624319314956665,-0.41168805956840515,0.3250396251678467,0.2751205861568451,0.5342891216278076,-0.6326200366020203,1.9118194580078125,-1.121944546699524,-0.14129896461963654,1.105457067489624,-1.0545462369918823
179,1,trot,1.0,0.021988991647958755,-0.0941348522901535,-0.13379225134849548,0.7390643358230591,0.8687212467193604,-0.09886153787374496,0.20785737037658691,-0.3054925203323364,0.875453531742096,-0.42991986870765686,-0.542826235294342,-0.20100964605808258,0.0608866922557354
179,2,trot,1.0,0.2825935184955597,-0.29430538415908813,1.686734914779663,-1.6845818758010864,-0.2554822862148285,0.24970799684524536,-0.07151160389184952,-0.49437326192855835,0.11737532913684845,-0.08968448638916016,-0.38659361004829407,-6.98675012588501,1.6630727052688599
179,3,trot,1.0,0.16907376050949097,-0.9847979545593262,-0.31522560119628906,1.8346130847930908,-0.8415877223014832,-0.6825128793716431,2.6380295753479004,-0.17946676909923553,0.4662822484970093,0.6123054027557373,0.06048049032688141,-7.637466907501221,3.2770845890045166
180,0,trot,1.0,-0.03451293334364891,0.19669263064861298,-0.8830016851425171,-0.2142103910446167,0.6363644599914551,0.07233390212059021,0.40338751673698425,-0.698112964630127,2.2012064456939697,-1.1527864933013916,-0.3330082297325134,0.6435679793357849,-0.756769061088562
180,1,trot,1.0,0.08706826716661453,0.10658841580152512,-0.2122579962015152,0.8770552277565002,0.33892345428466797,0.24629530310630798,0.3692500591278076,-0.30715882778167725,0.884574830532074,-0.15858255326747894,-0.5150917768478394,-0.24741679430007935,0.3328535854816437
180,2,trot,1.0,0.227071151137352,-0.7617005705833435,1.3847135305404663,-0.7883518934249878,-0.6049058437347412,-0.08301611244678497,0.6745847463607788,-0.3398471772670746,0.17904184758663177,0.2244074046611786,-0.13794927299022675,-7.55681037902832,2.303499221801758
180,3,trot,1.0,0.1277080476284027,-0.8440319299697876,-0.8301798105239868,2.951420783996582,-0.5557916164398193,-0.716602087020874,3.952848196029663,-0.24525776505470276,0.7116435170173645,0.7323917746543884,0.2931707501411438,-6.650035381317139,2.4245505332946777
181,0,trot,1.0,-0.04583292081952095,0.12350815534591675,-0.5090270638465881,-0.040553364902734756,0.8580023050308228,-0.09246785193681717,0.2991296052932739,-0.6891831755638123,2.1760809421539307,-0.9485079646110535,-0.519069492816925,0.2818070352077484,-0.5366544723510742
181,1,trot,1.0,0.14388129115104675,0.5094983577728271,-1.5170890092849731,1.5491865873336792,-0.21351230144500732,1.072766661643982,0.4530409574508667,-0.22404208779335022,0.6723160743713379,0.32992759346961975,-0.4301817715167999,-0.40183764696121216,0.6799566745758057
181,2,trot,1.0,0.17090919613838196,-1.0939481258392334,0.94386887550354,0.2640194594860077,-0.9390981197357178,-0.3828645944595337,1.5156707763671875,-0.14123430848121643,0.5827938318252563,0.958270788192749,0.12590652704238892,-7.128940105438232,2.6512696743011475
181,3,trot,1.0,0.08988263458013535,-0.9627599120140076,-1.293223261833191,3.822927236557007,0.7111284136772156,0.4291080832481384,3.728468418121338,-0.5577383041381836,0.7140383124351501,0.9425584673881531,0.2767922580242157,-5.025035381317139,1.3438972234725952
182,0,trot,1.0,-0.05554289370775223,0.047915227711200714,-0.31987667083740234,0.05340328812599182,1.0192331075668335,-0.2200375646352768,0.2035439908504486,-0.6439841985702515,1.8127671480178833,-0.5938140153884888,-0.6948820352554321,-0.049655042588710785,-0.308072566986084
182,1,trot,1.0,0.17631714046001434,0.8984583616256714,-3.9248366355895996,2.9930765628814697,-0.5254182815551758,1.870060920715332,0.5359835028648376,-0.10862492024898529,0.36796215176582336,0.8398504257202148,-0.2851128876209259,-0.9609406590461731,1.30218505859375
182,2,trot,1.0,0.11381411552429199,-1.2725619077682495,0.43774235248565674,1.2811522483825684,-1.1954354047775269,-0.6001275777816772,2.2552578449249268,0.005672893952578306,1.0693042278289795,1.5342905521392822,0.38282912969589233,-5.593229293823242,2.1201393604278564
182,3,trot,1.0,0.04980194941163063,-1.108302116394043,-1.7137815952301025,4.50620698928833,1.4851163625717163,0.9684512615203857,1.1168923377990723,-0.8159030675888062,0.6693947911262512,1.0909286737442017,0.28982383012771606,-2.6013951301574707,0.3894558846950531
183,0,trot,1.0,-0.06187809258699417,-0.019047506153583527,-0.18358586728572845,0.1601552665233612,1.1356981992721558,-0.2972155213356018,0.13164480030536652,-0.5701887011528015,1.3204160928726196,-0.5307431221008301,-0.8024362325668335,-0.28234997391700745,-0.16564474999904633
183,1,trot,1.0,0.18593844771385193,0.9807168245315552,-6.044028282165527,4.142433166503906,-0.5856527090072632,2.307813882827759,0.7488675117492676,0.07384984195232391,-0.2277829498052597,1.6074306964874268,-0.13565802574157715,-1.7811229228973389,2.1314592361450195
183,2,trot,1.0,0.05671849846839905,-1.3579809665679932,0.09869973361492157,2.067397117614746,-1.313562273979187,-0.7382169365882874,2.7572274208068848,0.1423119157552719,1.3934805393218994,1.7194820642471313,0.6105236411094666,-2.8602840900421143,1.2829829454421997
183,3,trot,1.0,0.005846834741532803,-0.9708635807037354,-1.6335564851760864,4.660505771636963,1.6018637418746948,0.7347610592842102,-2.3264808654785156,-0.4756963849067688,1.5970964431762695,0.30878373980522156,0.35228651762008667,0.3837636113166809,0.0690564215183258
184,0,trot,1.0,-0.065626360476017,-0.03075755201280117,-0.21543827652931213,0.3576039969921112,1.2199755907058716,-0.37101849913597107,0.10238973796367645,-0.5768305659294128,0.919773519039154,-0.4473089873790741,-0.8794136047363281,-0.47456541657447815,-0.04835130646824837
184,1,trot,1.0,0.1911642700433731,0.7314764261245728,-6.910800457000732,4.4735107421875,-0.5133985280990601,2.4009809494018555,0.9770082235336304,0.2624224126338959,-0.6822584271430969,2.058168649673462,-0.0183524489402771,-3.214484214782715,3.312049388885498
184,2,trot,1.0,-0.0005456895451061428,-1.2246241569519043,-0.1104879155755043,2.6121952533721924,-0.7651967406272888,-1.1406830549240112,1.2823561429977417,0.17635953426361084,1.8049635887145996,0.7945088744163513,0.6899534463882446,0.37049371004104614,1.031860589981079
184,3,trot,1.0,-0.041779957711696625,-0.6964690089225769,-1.6695061922073364,4.858199596405029,1.1297374963760376,0.11971122771501541,-4.849210262298584,-0.17970842123031616,2.7218377590179443,-2.3660426139831543,0.29965996742248535,2.85019850730896,0.48148801922798157
185,0,trot,1.0,-0.06530001759529114,-0.050895463675260544,-0.2341776341199875,0.41971322894096375,1.274703025817871,-0.42125678062438965,0.0785457044839859,-0.5905555486679077,0.8546063303947449,-0.3969992399215698,-0.8929179310798645,-0.6184753179550171,0.061283666640520096
185,1,trot,1.0,0.20857572555541992,0.34000521898269653,-6.680034160614014,4.548481464385986,-0.4817630648612976,2.293060064315796,1.2443217039108276,0.5219958424568176,-0.016512878239154816,2.226372480392456,0.019336849451065063,-4.555089473724365,4.332332611083984
185,2,trot,1.0,-0.0583760067820549,-0.9578942656517029,-0.3079380691051483,2.9541633129119873,-0.2408091276884079,-1.8344731330871582,-0.3235965967178345,0.09988998621702194,2.638843059539795,-1.5559712648391724,0.5717858076095581,2.891322135925293,1.378299355506897
185,3,trot,1.0,-0.08546540886163712,-0.5912520885467529,-1.4609928131103516,4.774757385253906,0.5877513289451599,-0.44735243916511536,-5.770899772644043,0.15205690264701843,3.1099185943603516,-3.912353277206421,0.26702263951301575,4.4379754066467285,1.1327990293502808
186,0,trot,1.0,-0.05988865718245506,0.055853910744190216,-0.7888137102127075,0.7030222415924072,1.3040956258773804,-0.42317503690719604,-0.02015046775341034,-0.5901373624801636,0.7690942287445068,-0.3147617280483246,-0.876316487789154,-0.700639545917511,0.13083668053150177
186,1,trot,1.0,0.23997533321380615,-0.1499137133359909,-5.526974678039551,3.6907880306243896,-0.7037208080291748,1.8079551458358765,1.4221583604812622,0.6446504592895508,1.2255117893218994,1.9631516933441162,0.09551956504583359,-4.883307456970215,4.850149154663086
186,2,trot,1.0,-0.1149461641907692,-0.7992348670959473,-0.4299827218055725,3.1126270294189453,0.428272008895874,-3.0070130825042725,-3.161576986312866,0.056219056248664856,2.91190767288208,-2.9590461254119873,0.22294430434703827,4.0954365730285645,1.7437516450881958
186,3,trot,1.0,-0.12767454981803894,0.7240373492240906,-2.723125696182251,3.9819438457489014,0.15116238594055176,-0.49569982290267944,-5.651697635650635,0.33322498202323914,2.8484749794006348,-4.440004825592041,0.21283559501171112,4.862137794494629,1.582594394683838
187,0,trot,1.0,-0.06523721665143967,0.3931211829185486,-2.6047465801239014,1.6897947788238525,1.020543098449707,0.22281193733215332,-0.20900234580039978,-0.6214126348495483,0.4876771867275238,-0.12043637037277222,-0.8446174263954163,-1.0157548189163208,0.3196668028831482
187,1,trot,1.0,0.2920309901237488,-0.6180960536003113,-3.4962544441223145,1.7701185941696167,-0.9822181463241577,0.8337291479110718,1.5031851530075073,0.7317627668380737,2.581920623779297,1.640507459640503,0.22100505232810974,-3.987997055053711,4.702679634094238
187,2,trot,1.0,-0.16610735654830933,-0.7698876261711121,-0.524612545967102,3.1035168170928955,0.7735826969146729,-2.7727413177490234,-4.505099773406982,0.02451716549694538,2.7793023586273193,-3.8464295864105225,-0.10612739622592926,4.292055130004883,1.852455496788025
187,3,trot,1.0,-0.15612410008907318,3.121656656265259,-6.791331768035889,1.9734927415847778,-0.38929468393325806,0.6134657263755798,-4.884007453918457,0.12503308057785034,2.1540627479553223,-4.481481552124023,-0.31401777267456055,4.40864372253418,1.4437994956970215
188,0,trot,1.0,-0.08913693577051163,0.6817624568939209,-4.944818019866943,2.8481743335723877,0.917872965335846,0.9009998440742493,-0.6493304371833801,-0.5439532995223999,0.3677819073200226,0.2714948058128357,-0.804804801940918,-1.7316839694976807,0.8522472381591797
188,1,trot,1.0,0.3636546730995178,-0.8574736714363098,-1.1764994859695435,0.597598135471344,-1.2462749481201172,-0.2122756540775299,1.6879020929336548,0.7660734057426453,3.663005828857422,1.4798725843429565,0.31573766469955444,-3.2652697563171387,4.314489364624023
188,2,trot,1.0,-0.2130555808544159,-0.769329309463501,-0.5803377628326416,2.9240150451660156,0.9347715377807617,-0.9165934920310974,-4.601874351501465,0.05412888154387474,2.2373499870300293,-5.153102397918701,-0.2775554656982422,3.5840988159179688,1.6146478652954102
188,3,trot,1.0,-0.15862832963466644,2.7791709899902344,-6.842907905578613,0.07714466750621796,-0.4037821590900421,2.578050136566162,-3.6673312187194824,0.16857179999351501,1.159214973449707,-4.3430023193359375,-0.6662105321884155,3.146458864212036,-0.26507633924484253
189,0,trot,1.0,-0.12445300072431564,0.5983789563179016,-6.667403697967529,3.686568260192871,0.9560279250144958,1.19814932346344,-0.9711853265762329,-0.5239800810813904,0.584538996219635,1.0356707572937012,-0.5699473023414612,-3.0708534717559814,1.6641696691513062
189,1,trot,1.0,0.4365864396095276,-0.7755809426307678,0.49525633454322815,0.4961659908294678,-1.2096242904663086,-1.0233314037322998,1.0933040380477905,0.6464135050773621,4.081275939941406,1.6993752717971802,0.6276744604110718,-1.1136285066604614,3.2532362937927246
189,2,trot,1.0,-0.2574646770954132,-0.790164053440094,-0.5448998212814331,2.464414358139038,0.8168513178825378,1.8517422676086426,-3.9118895530700684,0.2075052112340927,0.8060226440429688,-6.081940650939941,-0.29775333404541016,1.9483468532562256,1.012022852897644
189,3,trot,1.0,-0.14659716188907623,1.947540044784546,-4.449924945831299,-0.4274581968784332,-0.3556908965110779,3.7050487995147705,-2.797881603240967,0.12450254708528519,-0.14189884066581726,-4.815814018249512,-0.059107083827257156,1.9818857908248901,-1.1309117078781128
190,0,trot,1.0,-0.1559993326663971,0.25935083627700806,-7.311903953552246,4.191592693328857,1.0439083576202393,1.2635949850082397,-1.0883482694625854,-0.4605725407600403,0.8766601085662842,1.120107889175415,-0.3251711428165436,-4.2873334884643555,2.4657468795776367
190,1,trot,1.0,0.49967244267463684,-0.5097020864486694,1.659862995147705,0.7532451748847961,-0.8869776725769043,-1.6531981229782104,0.4502614140510559,0.4808788597583771,4.131707191467285,2.307425022125244,0.5477918982505798,0.39447885751724243,2.707813024520874
190,2,trot,1.0,-0.3001253604888916,-0.701526403427124,-0.496673583984375,2.1407461166381836,0.4143286943435669,4.028439521789551,-3.1884474754333496,0.22567717730998993,-0.5723844766616821,-6.688584327697754,-0.6966728568077087,2.114445686340332,-1.7815622091293335
190,3,trot,1.0,-0.13190734386444092,1.3640989065170288,-1.3265281915664673,-0.03203820809721947,-0.4112778306007385,3.3538386821746826,-2.63596510887146,0.086550273001194,-1.4486027956008911,-4.669915676116943,-0.059637971222400665,1.7928440570831299,-1.0887292623519897
191,0,trot,1.0,-0.17321564257144928,-0.1956755518913269,-6.786893844604492,3.903944253921509,1.0861642360687256,1.1618772745132446,-1.0152792930603027,-0.29661470651626587,1.3730038404464722,0.5694844722747803,-0.10756859183311462,-4.996575832366943,3.0927512645721436
191,1,trot,1.0,0.5547758936882019,-0.27799347043037415,2.5248541831970215,1.1407015323638916,-0.5536144375801086,-1.9172788858413696,0.056472234427928925,0.2331659495830536,3.762795925140381,2.787179470062256,0.4674381613731384,1.6137044429779053,2.2652370929718018
191,2,trot,1.0,-0.338689923286438,0.1715371012687683,-0.6065978407859802,1.3708813190460205,0.1765202283859253,4.630263805389404,-3.1904497146606445,0.17456436157226562,-1.6519311666488647,-6.2860212326049805,-0.013622740283608437,0.9491452574729919,-0.8902229070663452
191,3,trot,1.0,-0.11785359680652618,1.0624748468399048,1.5052846670150757,0.7753192186355591,-0.47859352827072144,1.569847822189331,-2.6656742095947266,0.00939535815268755,-2.0315258502960205,-3.9342474937438965,0.08139967173337936,1.5934834480285645,-0.9890955090522766
192,0,trot,1.0,-0.16667811572551727,-0.636735200881958,-5.297926425933838,2.857506275177002,1.07381272315979,0.7563096880912781,-0.7376755475997925,-0.4442465603351593,2.585406541824341,1.7876038551330566,0.12457599490880966,-5.248789310455322,3.420301675796509
192,1,trot,1.0,0.6032971143722534,-0.1507967710494995,3.2751474380493164,0.856601893901825,-0.2778841555118561,-1.8504337072372437,-0.15710772573947906,-0.11563129723072052,2.65622615814209,1.8294600248336792,0.3936203718185425,2.21679949760437,2.0344676971435547
192,2,trot,1.0,-0.3645603656768799,0.7255144715309143,-0.435213565826416,0.8410568237304688,-0.3314483165740967,3.8673572540283203,-3.5627455711364746,-0.021026572212576866,-1.5241302251815796,-5.460219383239746,0.455682635307312,0.39644476771354675,-0.5851606726646423
192,3,trot,1.0,-0.10476811230182648,0.8246532678604126,3.5026068687438965,1.6200339794158936,-0.4583272635936737,-0.9060604572296143,-2.4128918647766113,-0.06755134463310242,-2.025526762008667,-3.0427188873291016,0.2901289165019989,1.4337745904922485,-0.8889380097389221
193,0,trot,1.0,-0.13890714943408966,-1.0778251886367798,-3.171882152557373,1.338357925415039,1.0743558406829834,0.024614643305540085,-0.2704930603504181,-0.3724498152732849,3.564941167831421,2.055248975753784,0.30768275260925293,-4.4723944664001465,3.1017236709594727
193,1,trot,1.0,0.6491403579711914,0.9858073592185974,3.1394612789154053,-1.1406147480010986,-0.2543923556804657,-1.5351839065551758,-0.24218538403511047,-0.6649304628372192,1.4528697729110718,0.9998189806938171,0.21883517503738403,2.3519480228424072,1.9809460639953613
193,2,trot,1.0,-0.37410688400268555,1.2389899492263794,-0.2771248519420624,0.5746079087257385,-0.7500655651092529,2.029085636138916,-3.6614928245544434,-0.09031520783901215,-0.6571021676063538,-4.282408237457275,0.7995153665542603,0.2088724821805954,-0.5147488117218018
193,3,trot,1.0,-0.09355713427066803,0.5419095754623413,4.5179667472839355,2.2612903118133545,-0.2970951199531555,-3.0867083072662354,-1.8685303926467896,-0.09128528088331223,-2.168102264404297,-2.1505141258239746,0.42238953709602356,1.2822147607803345,-0.7851115465164185
194,0,trot,1.0,-0.09526951611042023,-1.347648024559021,-0.8361499309539795,0.3190683424472809,1.1777960062026978,-0.541365921497345,0.2557714581489563,-0.339473158121109,3.9135375022888184,2.8515191078186035,0.23852188885211945,-2.6872682571411133,2.212357521057129
194,1,trot,1.0,0.6948742270469666,1.2071298360824585,3.042842149734497,-0.7107437252998352,-0.2064039707183838,-0.9332807064056396,-0.5518598556518555,-1.0722622871398926,1.8530231714248657,0.5908911824226379,0.06602843850851059,2.3698484897613525,1.715364933013916
194,2,trot,1.0,-0.3701050877571106,1.48872709274292,-0.11641676723957062,0.46292644739151,-0.8609027862548828,-0.04308324307203293,-3.3171825408935547,-0.0922209769487381,0.10005423426628113,-3.0693233013153076,0.9603121876716614,0.30312424898147583,-0.7553778886795044
194,3,trot,1.0,-0.084957554936409,0.25244706869125366,4.657560348510742,2.5303916931152344,-0.059892747551202774,-4.276764869689941,-1.2200459241867065,-0.0650639683008194,-3.099992513656616,-1.324265956878662,0.45758968591690063,1.0150338411331177,-0.631940484046936
195,0,trot,1.0,-0.048828963190317154,-1.2156428098678589,0.9575039744377136,0.12937738001346588,1.403924584388733,-0.6567684412002563,0.6929165124893188,-0.3545666038990021,3.5317041873931885,3.069192409515381,-0.09681624174118042,-1.1898183822631836,1.2930328845977783
195,1,trot,1.0,0.7341250777244568,1.3632450103759766,2.4916200637817383,-0.2796914279460907,0.03667145222425461,0.046068817377090454,-1.8352339267730713,-0.999943733215332,2.455996036529541,1.5881547927856445,0.009236492216587067,1.9858797788619995,1.4031093120574951
195,2,trot,1.0,-0.3583247661590576,1.4552749395370483,-0.006619038060307503,0.44457200169563293,-0.6526868939399719,-1.3439652919769287,-2.6387691497802734,-0.08779981732368469,-0.011423091404139996,-2.128065586090088,0.817338228225708,0.4308285713195801,-0.9007872343063354
195,3,trot,1.0,-0.07429563254117966,0.03900056332349777,4.239786624908447,2.5421218872070312,0.20155027508735657,-4.222753047943115,-0.549240231513977,-0.10699456185102463,-4.322010517120361,-0.6510058641433716,0.36666709184646606,0.7712893486022949,-0.5018834471702576
196,0,trot,1.0,-0.008725780062377453,-0.8960739374160767,1.9015270471572876,0.201510488986969,1.077089548110962,-0.28836286067962646,0.9476317763328552,-0.28181982040405273,2.377958297729492,1.4370200634002686,-0.37599459290504456,-0.33184581995010376,0.5659214854240417
196,1,trot,1.0,0.7495933771133423,1.8552827835083008,1.503458023071289,0.22913305461406708,0.03950250893831253,1.5673717260360718,-3.073391914367676,-0.6398842334747314,3.6318202018737793,3.0272915363311768,-0.2751167416572571,1.2401331663131714,0.8549407124519348
196,2,trot,1.0,-0.34285449981689453,1.2008415460586548,0.07673628628253937,0.43842965364456177,-0.3101472854614258,-1.6214697360992432,-1.8454147577285767,-0.10681460797786713,-0.7344447374343872,-1.5270192623138428,0.45116955041885376,0.542760968208313,-0.9174678921699524
196,3,trot,1.0,-0.05759641155600548,-0.05738724023103714,3.56160831451416,2.342106342315674,0.36323583126068115,-3.1540579795837402,0.2606801986694336,-0.1596759706735611,-5.335348606109619,0.011797633022069931,0.2441202700138092,0.589124858379364,-0.4211183488368988
197,0,trot,1.0,0.02844315394759178,-0.40538978576660156,2.522899627685547,0.4461829364299774,0.5080966949462891,0.036837149411439896,1.0600450038909912,-0.6433415412902832,1.5379035472869873,-0.9319865107536316,-0.5320498943328857,0.25726303458213806,0.09424924850463867
