step,env,leg,contact,foot_world_x,foot_slip_vx
389,0,RR,0,3.1253395080566406,2.8200149536132812
390,0,FL,0,3.5826475620269775,3.5387516021728516
390,0,FR,1,3.8117401599884033,0.09491443634033203
390,0,RL,1,3.025998115539551,0.046443939208984375
390,0,RR,0,3.152125120162964,2.678561210632324
391,0,FL,0,3.6198906898498535,3.7243127822875977
391,0,FR,1,3.812727928161621,0.09877681732177734
391,0,RL,1,3.0264811515808105,0.04830360412597656
391,0,RR,0,3.178762197494507,2.663707733154297
392,0,FL,0,3.6572208404541016,3.7330150604248047
392,0,FR,1,3.8133273124694824,0.05993843078613281
392,0,RL,1,3.027010440826416,0.052928924560546875
392,0,RR,0,3.206761360168457,2.7999162673950195
393,0,FL,0,3.693033218383789,3.58123779296875
393,0,FR,1,3.8121590614318848,-0.11682510375976562
393,0,RL,1,3.027604103088379,0.05936622619628906
393,0,RR,0,3.236771583557129,3.0010223388671875
394,0,FL,0,3.7259154319763184,3.2882213592529297
394,0,FR,1,3.809563159942627,-0.25959014892578125
394,0,RL,1,3.028271436691284,0.06673336029052734
394,0,RR,0,3.2682976722717285,3.152608871459961
395,0,FL,0,3.7548038959503174,2.8888463973999023
395,0,FR,1,3.807171583175659,-0.23915767669677734
395,0,RL,1,3.029010772705078,0.07393360137939453
395,0,RR,0,3.3000588417053223,3.176116943359375
396,0,FL,0,3.7792410850524902,2.443718910217285
396,0,FR,1,3.8055100440979004,-0.1661539077758789
396,0,RL,1,3.0298173427581787,0.0806570053100586
396,0,RR,0,3.3307111263275146,3.0652284622192383
397,0,FL,0,3.799251079559326,2.0009994506835938
397,0,FR,1,3.8048651218414307,-0.06449222564697266
397,0,RL,1,3.030681610107422,0.0864267349243164
397,0,RR,0,3.3592286109924316,2.851748466491699
398,0,FL,0,3.815128803253174,1.5877723693847656
398,0,FR,1,3.8058292865753174,0.09641647338867188
398,0,RL,1,3.0315802097320557,0.0898599624633789
398,0,RR,1,3.379918336868286,2.068972587585449
399,0,FL,0,3.827287197113037,1.2158393859863281
399,0,FR,0,3.80513334274292,-0.0695943832397461
399,0,RL,0,3.0346364974975586,0.30562877655029297
399,0,RR,1,3.3809549808502197,0.10366439819335938
400,0,FL,0,3.8356740474700928,0.8386850357055664
400,0,FR,0,3.802776336669922,-0.2357006072998047
400,0,RL,0,3.0440168380737305,0.9380340576171875
400,0,RR,1,3.381824493408203,0.08695125579833984
401,0,FL,0,3.839761972427368,0.40879249572753906
401,0,FR,0,3.8019542694091797,-0.08220672607421875
401,0,RL,0,3.0537610054016113,0.9744167327880859
401,0,RR,1,3.382706880569458,0.08823871612548828
402,0,FL,0,3.839323043823242,-0.043892860412597656
402,0,FR,0,3.807602643966675,0.5648374557495117
402,0,RL,0,3.0608339309692383,0.7072925567626953
402,0,RR,1,3.38358736038208,0.08804798126220703
403,0,FL,0,3.8344180583953857,-0.49049854278564453
403,0,FR,0,3.822624683380127,1.5022039413452148
403,0,RL,0,3.066314697265625,0.5480766296386719
403,0,RR,1,3.3844807147979736,0.08933544158935547
404,0,FL,1,3.8306221961975098,-0.37958621978759766
404,0,FR,0,3.8445701599121094,2.194547653198242
404,0,RL,0,3.0724103450775146,0.6095647811889648
404,0,RR,0,3.3853676319122314,0.08869171142578125
405,0,FL,1,3.830580711364746,-0.0041484832763671875
405,0,FR,0,3.8678085803985596,2.3238420486450195
405,0,RL,0,3.081078290939331,0.8667945861816406
405,0,RR,0,3.3861639499664307,0.07963180541992188
406,0,FL,1,3.8306963443756104,0.011563301086425781
406,0,FR,0,3.8898255825042725,2.201700210571289
406,0,RL,0,3.0941665172576904,1.3088226318359375
406,0,RR,0,3.3868398666381836,0.06759166717529297
407,0,FL,1,3.830988645553589,0.029230117797851562
407,0,FR,0,3.9118447303771973,2.2019147872924805
407,0,RL,0,3.1128666400909424,1.8700122833251953
407,0,RR,0,3.3874616622924805,0.0621795654296875
408,0,FL,1,3.8314826488494873,0.04940032958984375
408,0,FR,0,3.9357545375823975,2.3909807205200195
408,0,RL,0,3.136796236038208,2.3929595947265625
408,0,RR,0,3.3880252838134766,0.056362152099609375
409,0,FL,1,3.8321914672851562,0.07088184356689453
409,0,FR,0,3.962073564529419,2.6319026947021484
409,0,RL,0,3.1646158695220947,2.781963348388672
409,0,RR,0,3.388530969619751,0.050568580627441406
410,0,FL,1,3.8331093788146973,0.09179115295410156
410,0,FR,0,3.9901740550994873,2.810049057006836
410,0,RL,0,3.1945247650146484,2.990889549255371
410,0,RR,0,3.3890414237976074,0.05104541778564453
411,0,FL,1,3.8342103958129883,0.11010169982910156
411,0,FR,0,4.018947124481201,2.8773069381713867
411,0,RL,0,3.224910020828247,3.0385255813598633
411,0,RR,1,3.3896045684814453,0.05631446838378906
412,0,FL,1,3.835448741912842,0.12383460998535156
412,0,FR,0,4.047386169433594,2.843904495239258
412,0,RL,0,3.2546768188476562,2.976679801940918
412,0,RR,1,3.390197992324829,0.059342384338378906
413,0,FL,1,3.8367979526519775,0.13492107391357422
413,0,FR,0,4.074124813079834,2.6738643646240234
413,0,RL,0,3.283278465270996,2.8601646423339844
413,0,RR,1,3.390835762023926,0.06377696990966797
414,0,FL,1,3.8382558822631836,0.14579296112060547
414,0,FR,0,4.090461730957031,1.6336917877197266
414,0,RL,0,3.3107540607452393,2.7475595474243164
414,0,RR,1,3.391537666320801,0.0701904296875
415,0,FL,1,3.840135335922241,0.18794536590576172
415,0,FR,0,4.094179153442383,0.37174224853515625
415,0,RL,0,3.3400638103485107,2.9309749603271484
415,0,RR,1,3.3924026489257812,0.08649826049804688
416,0,FL,1,3.842024803161621,0.18894672393798828
416,0,FR,0,4.095609664916992,0.1430511474609375
416,0,RL,0,3.368123769760132,2.8059959411621094
416,0,RR,1,3.393307685852051,0.09050369262695312
417,0,FL,1,3.8425304889678955,0.050568580627441406
417,0,FR,0,4.097089767456055,0.14801025390625
417,0,RL,0,3.394315719604492,2.619194984436035
417,0,RR,1,3.394254446029663,0.09467601776123047
418,0,FL,0,3.84075927734375,-0.17712116241455078
418,0,FR,0,4.098537445068359,0.14476776123046875
418,0,RL,0,3.4183735847473145,2.4057865142822266
418,0,RR,1,3.3952207565307617,0.09663105010986328
419,0,FL,0,3.8428850173950195,0.21257400512695312
419,0,FR,0,4.099932670593262,0.13952255249023438
419,0,RL,1,3.431130886077881,1.2757301330566406
419,0,RR,1,3.396239995956421,0.10192394256591797
420,0,FL,0,3.853902816772461,1.1017799377441406
420,0,FR,0,4.10116720199585,0.12345314025878906
420,0,RL,1,3.4334187507629395,0.22878646850585938
420,0,RR,0,3.402658462524414,0.6418466567993164
421,0,FL,0,3.872147798538208,1.824498176574707
421,0,FR,0,4.102354049682617,0.11868476867675781
421,0,RL,1,3.434476613998413,0.10578632354736328
421,0,RR,0,3.4191391468048096,1.6480684280395508
422,0,FL,0,3.893035650253296,2.088785171508789
422,0,FR,0,4.103519439697266,0.11653900146484375
422,0,RL,0,3.433889150619507,-0.058746337890625
422,0,RR,0,3.441195487976074,2.205634117126465
423,0,FL,0,3.913672924041748,2.063727378845215
423,0,FR,0,4.104650020599365,0.11305809020996094
423,0,RL,0,3.428877592086792,-0.5011558532714844
423,0,RR,0,3.463815689086914,2.2620201110839844
424,0,FL,0,3.9341695308685303,2.0496606826782227
424,0,FR,0,4.10575008392334,0.11000633239746094
424,0,RL,0,3.4185752868652344,-1.0302305221557617
424,0,RR,0,3.4845452308654785,2.0729541778564453
425,0,FL,0,3.956117630004883,2.194809913635254
425,0,FR,0,4.1067938804626465,0.10437965393066406
425,0,RL,0,3.4031457901000977,-1.5429496765136719
425,0,RR,0,3.5035605430603027,1.9015312194824219
426,0,FL,0,3.9812018871307373,2.508425712585449
426,0,FR,0,4.107716083526611,0.09222030639648438
426,0,RL,0,3.3836357593536377,-1.951003074645996
426,0,RR,0,3.5219106674194336,1.835012435913086
427,0,FL,0,4.010158538818359,2.895665168762207
427,0,FR,1,4.108642578125,0.09264945983886719
427,0,RL,0,3.3618524074554443,-2.178335189819336
427,0,RR,0,3.540069818496704,1.8159151077270508
428,0,FL,0,4.042529582977295,3.2371044158935547
428,0,FR,1,4.109551429748535,0.09088516235351562
428,0,RL,0,3.3402371406555176,-2.161526679992676
428,0,RR,0,3.5577492713928223,1.7679452896118164
429,0,FL,0,4.0768866539001465,3.4357070922851562
429,0,FR,1,4.11042594909668,0.08745193481445312
429,0,RL,0,3.32126784324646,-1.8969297409057617
429,0,RR,0,3.5745413303375244,1.6792058944702148
430,0,FL,0,4.111433982849121,3.454732894897461
430,0,FR,1,4.111273765563965,0.08478164672851562
430,0,RL,0,3.30682110786438,-1.4446735382080078
430,0,RR,0,3.59069561958313,1.6154289245605469
431,0,FL,0,4.144455432891846,3.302145004272461
431,0,FR,1,4.11208963394165,0.08158683776855469
431,0,RL,0,3.2979438304901123,-0.8877277374267578
431,0,RR,0,3.607466459274292,1.677083969116211
432,0,FL,0,4.174641132354736,3.0185699462890625
432,0,FR,1,4.112870693206787,0.07810592651367188
432,0,RL,0,3.2950332164764404,-0.2910614013671875
432,0,RR,0,3.6267924308776855,1.9325971603393555
433,0,FL,0,4.201260566711426,2.6619434356689453
433,0,FR,1,4.113611221313477,0.07405281066894531
433,0,RL,0,3.298353433609009,0.33202171325683594
433,0,RR,0,3.6404805183410645,1.3688087463378906
434,0,FL,0,4.223276138305664,2.201557159423828
434,0,FR,1,4.114219665527344,0.06084442138671875
434,0,RL,0,3.311509609222412,1.315617561340332
434,0,RR,0,3.6410417556762695,0.05612373352050781
435,0,FL,0,4.240309238433838,1.7033100128173828
435,0,FR,0,4.115087985992432,0.08683204650878906
435,0,RL,0,3.3328516483306885,2.1342039108276367
435,0,RR,0,3.6418182849884033,0.0776529312133789
436,0,FL,0,4.2518630027771,1.1553764343261719
436,0,FR,0,4.118462085723877,0.33740997314453125
436,0,RL,0,3.355687141418457,2.2835493087768555
436,0,RR,0,3.6427152156829834,0.08969306945800781
437,0,FL,0,4.257036209106445,0.5173206329345703
437,0,FR,0,4.123846054077148,0.5383968353271484
437,0,RL,0,3.374680757522583,1.8993616104125977
437,0,RR,0,3.6435623168945312,0.08471012115478516
438,0,FL,0,4.255389213562012,-0.16469955444335938
438,0,FR,0,4.13213586807251,0.8289813995361328
438,0,RL,0,3.3880491256713867,1.336836814880371
438,0,RR,0,3.6445937156677246,0.10313987731933594
439,0,FL,0,4.246932029724121,-0.8457183837890625
439,0,FR,0,4.144655227661133,1.2519359588623047
439,0,RL,0,3.3974127769470215,0.9363651275634766
439,0,RR,0,3.6453757286071777,0.0782012939453125
440,0,FL,0,4.2365312576293945,-1.0400772094726562
440,0,FR,0,4.161403656005859,1.6748428344726562
440,0,RL,0,3.4060699939727783,0.8657217025756836
440,0,RR,0,3.643686294555664,-0.1689434051513672
441,0,FL,0,4.236062049865723,-0.0469207763671875
441,0,FR,0,4.181308746337891,1.990509033203125
441,0,RL,0,3.417647361755371,1.1577367782592773
441,0,RR,0,3.634565830230713,-0.9120464324951172
442,0,FL,0,4.235963344573975,-0.009870529174804688
442,0,FR,0,4.204545021057129,2.323627471923828
442,0,RL,0,3.434943675994873,1.7296314239501953
442,0,RR,1,3.618335485458374,-1.6230344772338867
443,0,FL,0,4.236157417297363,0.019407272338867188
443,0,FR,0,4.231227874755859,2.668285369873047
443,0,RL,0,3.4589178562164307,2.3974180221557617
443,0,RR,1,3.597439765930176,-2.089571952819824
444,0,FL,0,4.236454963684082,0.029754638671875
444,0,FR,0,4.260292053222656,2.9064178466796875
444,0,RL,0,3.487973213195801,2.9055356979370117
444,0,RR,1,3.5759520530700684,-2.148771286010742
445,0,FL,0,4.236743927001953,0.028896331787109375
445,0,FR,1,4.274914741516113,1.4622688293457031
445,0,RL,0,3.519595146179199,3.1621932983398438
445,0,RR,1,3.5598227977752686,-1.6129255294799805
446,0,FL,0,4.237194061279297,0.045013427734375
446,0,FR,1,4.27545166015625,0.053691864013671875
446,0,RL,0,3.5514919757843018,3.189682960510254
446,0,RR,1,3.5536608695983887,-0.6161928176879883
447,0,FL,0,4.237827777862549,0.06337165832519531
447,0,FR,1,4.276158809661865,0.07071495056152344
447,0,RL,0,3.583021402359009,3.152942657470703
447,0,RR,1,3.5538785457611084,0.021767616271972656
448,0,FL,0,4.23859977722168,0.07719993591308594
448,0,FR,1,4.276976108551025,0.08172988891601562
448,0,RL,0,3.6146717071533203,3.1650304794311523
448,0,RR,1,3.554076671600342,0.019812583923339844
449,0,FL,0,4.239493370056152,0.08935928344726562
449,0,FR,1,4.277866363525391,0.08902549743652344
449,0,RL,0,3.646085023880005,3.141331672668457
449,0,RR,1,3.5542640686035156,0.018739700317382812
450,0,FL,0,4.2403974533081055,0.0904083251953125
450,0,FR,1,4.278811454772949,0.09450912475585938
450,0,RL,0,3.6764674186706543,3.0382394790649414
450,0,RR,1,3.5544488430023193,0.018477439880371094
451,0,FL,0,4.239684104919434,-0.0713348388671875
451,0,FR,1,4.279780864715576,0.09694099426269531
451,0,RL,0,3.705113172531128,2.8645753860473633
451,0,RR,1,3.5546505451202393,0.020170211791992188
452,0,FL,1,4.23721170425415,-0.2472400665283203
452,0,FR,1,4.280744552612305,0.09636878967285156
452,0,RL,0,3.7317886352539062,2.667546272277832
452,0,RR,1,3.5548665523529053,0.021600723266601562
453,0,FL,0,4.235730171203613,-0.14815330505371094
453,0,FR,1,4.2816481590271,0.09036064147949219
453,0,RL,1,3.740213632583618,0.8424997329711914
453,0,RR,1,3.5559446811676025,0.10781288146972656
454,0,FL,0,4.238842010498047,0.3111839294433594
454,0,FR,1,4.282364368438721,0.07162094116210938
454,0,RL,1,3.7406115531921387,0.03979206085205078
454,0,RR,0,3.5670177936553955,1.1073112487792969
455,0,FL,0,4.246358871459961,0.7516860961914062
455,0,FR,1,4.282921314239502,0.055694580078125
455,0,RL,1,3.7411727905273438,0.05612373352050781
455,0,RR,0,3.5902440547943115,2.3226261138916016
456,0,FL,0,4.25345516204834,0.7096290588378906
456,0,FR,1,4.283390522003174,0.0469207763671875
456,0,RL,1,3.741753101348877,0.05803108215332031
456,0,RR,0,3.617152452468872,2.6908397674560547
457,0,FL,0,4.257376194000244,0.3921031951904297
457,0,FR,1,4.2838287353515625,0.04382133483886719
457,0,RL,1,3.741922616958618,0.016951560974121094
457,0,RR,0,3.640329599380493,2.3177146911621094
458,0,FL,0,4.2603559494018555,0.2979755401611328
458,0,FR,1,4.284240245819092,0.04115104675292969
458,0,RL,1,3.7384557723999023,-0.34668445587158203
458,0,RR,0,3.6570067405700684,1.6677141189575195
459,0,FL,0,4.266086101531982,0.5730152130126953
459,0,FR,1,4.284964561462402,0.07243156433105469
459,0,RL,1,3.7297520637512207,-0.8703708648681641
459,0,RR,0,3.6682255268096924,1.1218786239624023
460,0,FL,0,4.277164936065674,1.1078834533691406
460,0,FR,1,4.290111541748047,0.5146980285644531
460,0,RL,1,3.7167932987213135,-1.2958765029907227
460,0,RR,0,3.6762290000915527,0.8003473281860352
461,0,FL,0,4.294591426849365,1.7426490783691406
461,0,FR,0,4.301012992858887,1.0901451110839844
461,0,RL,1,3.7013144493103027,-1.5478849411010742
461,0,RR,0,3.6826581954956055,0.6429195404052734
462,0,FL,0,4.318150043487549,2.3558616638183594
462,0,FR,0,4.310574531555176,0.9561538696289062
462,0,RL,1,3.685842275619507,-1.5472173690795898
462,0,RR,0,3.6884477138519287,0.5789518356323242
463,0,FL,0,4.346533298492432,2.8383255004882812
463,0,FR,0,4.314262866973877,0.3688335418701172
463,0,RL,1,3.6729302406311035,-1.291203498840332
463,0,RR,0,3.6942436695098877,0.5795955657958984
464,0,FL,0,4.37766695022583,3.1133651733398438
464,0,FR,0,4.311342716217041,-0.29201507568359375
464,0,RL,1,3.6645474433898926,-0.8382797241210938
464,0,RR,0,3.700695753097534,0.6452083587646484
465,0,FL,0,4.409338474273682,3.1671524047851562
465,0,FR,0,4.303164958953857,-0.8177757263183594
465,0,RL,1,3.661461114883423,-0.30863285064697266
465,0,RR,0,3.708559513092041,0.7863759994506836
466,0,FL,0,4.439389228820801,3.005075454711914
466,0,FR,0,4.291569232940674,-1.1595726013183594
466,0,RL,1,3.6616251468658447,0.0164031982421875
466,0,RR,0,3.7186455726623535,1.00860595703125
467,0,FL,0,4.466225624084473,2.6836395263671875
467,0,FR,0,4.278425693511963,-1.3143539428710938
467,0,RL,1,3.6618263721466064,0.020122528076171875
467,0,RR,0,3.732042074203491,1.3396501541137695
468,0,FL,0,4.48898458480835,2.2758960723876953
468,0,FR,0,4.265379428863525,-1.30462646484375
468,0,RL,1,3.6620676517486572,0.024127960205078125
468,0,RR,0,3.749207019805908,1.7164945602416992
469,0,FL,0,4.507352352142334,1.8367767333984375
469,0,FR,0,4.253719806671143,-1.1659622192382812
469,0,RL,1,3.6623430252075195,0.02753734588623047
469,0,RR,0,3.769057273864746,1.985025405883789
470,0,FL,0,4.521315097808838,1.3962745666503906
470,0,FR,0,4.2443013191223145,-0.9418487548828125
470,0,RL,1,3.662635564804077,0.02925395965576172
470,0,RR,0,3.7892651557922363,2.0207881927490234
471,0,FL,0,4.5266523361206055,0.5337238311767578
471,0,FR,0,4.238479137420654,-0.5822181701660156
471,0,RL,1,3.6629021167755127,0.026655197143554688
471,0,RR,0,3.8079845905303955,1.871943473815918
472,0,FL,0,4.526557445526123,-0.009489059448242188
472,0,FR,0,4.239169120788574,0.06899833679199219
472,0,RL,1,3.6622908115386963,-0.061130523681640625
472,0,RR,0,3.824005126953125,1.6020536422729492
473,0,FL,0,4.526584148406982,0.0026702880859375
473,0,FR,0,4.246676921844482,0.7507801055908203
473,0,RL,0,3.662034273147583,-0.025653839111328125
473,0,RR,0,3.8354721069335938,1.146697998046875
474,0,FL,0,4.5267486572265625,0.016450881958007812
474,0,FR,0,4.260162830352783,1.3485908508300781
474,0,RL,0,3.6627461910247803,0.07119178771972656
474,0,RR,0,3.84110689163208,0.5634784698486328
475,0,FL,0,4.527045249938965,0.029659271240234375
475,0,FR,0,4.280012607574463,1.9849777221679688
475,0,RL,0,3.664963722229004,0.22175312042236328
475,0,RR,0,3.8408749103546143,-0.02319812774658203
476,0,FL,0,4.527395725250244,0.03504753112792969
476,0,FR,0,4.306010723114014,2.599811553955078
476,0,RL,0,3.6716907024383545,0.6726980209350586
476,0,RR,0,3.840336322784424,-0.05385875701904297
477,0,FL,0,4.527768611907959,0.037288665771484375
477,0,FR,0,4.3367767333984375,3.076601028442383
477,0,RL,0,3.685539484024048,1.384878158569336
477,0,RR,0,3.8398537635803223,-0.04825592041015625
478,0,FL,0,4.528158187866211,0.03895759582519531
478,0,FR,0,4.3705573081970215,3.3780574798583984
478,0,RL,0,3.707242012023926,2.170252799987793
478,0,RR,0,3.8394014835357666,-0.045228004455566406
479,0,FL,0,4.528573513031006,0.04153251647949219
479,0,FR,0,4.4056925773620605,3.5135269165039062
479,0,RL,0,3.735374689102173,2.813267707824707
479,0,RR,0,3.838987112045288,-0.04143714904785156
480,0,FL,0,4.52901029586792,0.04367828369140625
480,0,FR,0,4.440671920776367,3.497934341430664
480,0,RL,1,3.766462802886963,3.108811378479004
480,0,RR,0,3.838594675064087,-0.03924369812011719
481,0,FL,0,4.529362201690674,0.035190582275390625
481,0,FR,0,4.473776817321777,3.3104896545410156
481,0,RL,0,3.7689156532287598,0.2452850341796875
481,0,RR,0,3.83833909034729,-0.0255584716796875
482,0,FL,0,4.529562950134277,0.020074844360351562
482,0,FR,0,4.502817630767822,2.904081344604492
482,0,RL,0,3.768914222717285,-0.0001430511474609375
482,0,RR,0,3.8384077548980713,0.006866455078125
483,0,FL,0,4.529653549194336,0.009059906005859375
483,0,FR,0,4.527202606201172,2.438497543334961
483,0,RL,0,3.7690839767456055,0.01697540283203125
483,0,RR,0,3.8387186527252197,0.03108978271484375
484,0,FL,0,4.529648303985596,-0.0005245208740234375
484,0,FR,0,4.547162055969238,1.9959449768066406
484,0,RL,0,3.769428014755249,0.03440380096435547
484,0,RR,0,3.8375744819641113,-0.11441707611083984
485,0,FL,0,4.52960205078125,-0.0046253204345703125
485,0,FR,0,4.563283920288086,1.6121864318847656
485,0,RL,0,3.769912004470825,0.04839897155761719
485,0,RR,0,3.829458475112915,-0.8116006851196289
486,0,FL,0,4.529428005218506,-0.017404556274414062
486,0,FR,0,4.576546669006348,1.3262748718261719
486,0,RL,0,3.770470142364502,0.05581378936767578
486,0,RR,0,3.818603754043579,-1.0854721069335938
487,0,FL,0,4.526944160461426,-0.2483844757080078
487,0,FR,0,4.587544918060303,1.0998249053955078
487,0,RL,0,3.771066904067993,0.059676170349121094
487,0,RR,0,3.8076860904693604,-1.091766357421875
488,0,FL,0,4.518294811248779,-0.8649349212646484
488,0,FR,0,4.595130443572998,0.7585525512695312
488,0,RL,1,3.7717676162719727,0.07007122039794922
488,0,RR,0,3.795058488845825,-1.2627601623535156
489,0,FL,0,4.507396697998047,-1.0898113250732422
489,0,FR,0,4.595742702484131,0.06122589111328125
489,0,RL,1,3.772569417953491,0.08018016815185547
489,0,RR,1,3.781580924987793,-1.3477563858032227
490,0,FL,0,4.496761322021484,-1.06353759765625
490,0,FR,0,4.586089134216309,-0.9653568267822266
490,0,RL,1,3.77347993850708,0.09105205535888672
490,0,RR,0,3.766749620437622,-1.4831304550170898
491,0,FL,0,4.4875640869140625,-0.9197235107421875
491,0,FR,0,4.566133499145508,-1.9955635070800781
491,0,RL,1,3.774461030960083,0.09810924530029297
491,0,RR,0,3.751202344894409,-1.554727554321289
492,0,FL,0,4.478870391845703,-0.8693695068359375
492,0,FR,0,4.539605140686035,-2.6528358459472656
492,0,RL,0,3.7772488594055176,0.27878284454345703
492,0,RR,0,3.732675790786743,-1.8526554107666016
493,0,FL,0,4.467604160308838,-1.1266231536865234
493,0,FR,1,4.514892101287842,-2.471303939819336
493,0,RL,0,3.7849650382995605,0.7716178894042969
493,0,RR,0,3.711414337158203,-2.126145362854004
494,0,FL,0,4.452660083770752,-1.4944076538085938
494,0,FR,1,4.513375282287598,-0.15168190002441406
494,0,RL,0,3.7926933765411377,0.7728338241577148
494,0,RR,0,3.691220760345459,-2.019357681274414
495,0,FL,1,4.428349494934082,-2.431058883666992
495,0,FR,1,4.513635158538818,0.025987625122070312
495,0,RL,0,3.799595355987549,0.6901979446411133
495,0,RR,0,3.67743182182312,-1.3788938522338867
496,0,FL,0,4.396464824676514,-3.188467025756836
496,0,FR,1,4.5138840675354,0.024890899658203125
496,0,RL,0,3.8051490783691406,0.5553722381591797
496,0,RR,0,3.6760244369506836,-0.14073848724365234
497,0,FL,0,4.3671956062316895,-2.926921844482422
497,0,FR,1,4.514101982116699,0.021791458129882812
497,0,RL,0,3.807177782058716,0.20287036895751953
497,0,RR,0,3.688114881515503,1.2090444564819336
498,0,FL,0,4.346902847290039,-2.029275894165039
498,0,FR,1,4.514325141906738,0.02231597900390625
498,0,RL,0,3.8029704093933105,-0.42073726654052734
498,0,RR,0,3.7091429233551025,2.102804183959961
499,0,FL,0,4.338531017303467,-0.8371829986572266
499,0,FR,1,4.514592170715332,0.026702880859375
499,0,RL,1,3.793529987335205,-0.9440422058105469
499,0,RR,0,3.732746124267578,2.3603200912475586
500,0,FL,0,4.342148780822754,0.36177635192871094
500,0,FR,1,4.514923095703125,0.033092498779296875
500,0,RL,1,3.7803475856781006,-1.3182401657104492
500,0,RR,0,3.754748582839966,2.2002458572387695
501,0,FL,0,4.356176376342773,1.4027595520019531
501,0,FR,1,4.515326023101807,0.04029273986816406
501,0,RL,1,3.7659826278686523,-1.4364957809448242
501,0,RR,0,3.774907112121582,2.015852928161621
502,0,FL,0,4.378201961517334,2.2025585174560547
502,0,FR,1,4.5157904624938965,0.046443939208984375
502,0,RL,1,3.753565788269043,-1.2416839599609375
502,0,RR,0,3.7951152324676514,2.0208120346069336
503,0,FL,0,4.405518531799316,2.731657028198242
503,0,FR,1,4.516316890716553,0.052642822265625
503,0,RL,1,3.7460155487060547,-0.7550239562988281
503,0,RR,0,3.8169028759002686,2.1787643432617188
504,0,FL,0,4.435634613037109,3.011608123779297
504,0,FR,1,4.516898155212402,0.05812644958496094
504,0,RL,1,3.744558095932007,-0.14574527740478516
504,0,RR,0,3.8404815196990967,2.3578643798828125
505,0,FL,0,4.466175556182861,3.0540943145751953
505,0,FR,1,4.51751708984375,0.061893463134765625
505,0,RL,1,3.744492769241333,-0.0065326690673828125
505,0,RR,0,3.865518808364868,2.5037288665771484
506,0,FL,0,4.495156764984131,2.898120880126953
506,0,FR,1,4.518174648284912,0.06575584411621094
506,0,RL,1,3.7444777488708496,-0.0015020370483398438
506,0,RR,0,3.892124891281128,2.6606082916259766
507,0,FL,0,4.5213727951049805,2.621603012084961
507,0,FR,1,4.51886510848999,0.0690460205078125
507,0,RL,1,3.744525909423828,0.0048160552978515625
507,0,RR,0,3.9200429916381836,2.7918100357055664
508,0,FL,0,4.542901515960693,2.152872085571289
508,0,FR,1,4.519587516784668,0.07224082946777344
508,0,RL,1,3.744647741317749,0.012183189392089844
508,0,RR,0,3.9483845233917236,2.834153175354004
509,0,FL,0,4.545358180999756,0.24566650390625
509,0,FR,1,4.520357131958008,0.07696151733398438
509,0,RL,1,3.744844675064087,0.019693374633789062
509,0,RR,0,3.9760899543762207,2.770543098449707
510,0,FL,0,4.545673847198486,0.031566619873046875
510,0,FR,1,4.521115779876709,0.07586479187011719
510,0,RL,1,3.745105028152466,0.026035308837890625
510,0,RR,0,4.002285003662109,2.619504928588867
511,0,FL,0,4.546079635620117,0.04057884216308594
511,0,FR,1,4.519724369049072,-0.13914108276367188
511,0,RL,1,3.745403528213501,0.029850006103515625
511,0,RR,0,4.026346206665039,2.4061203002929688
512,0,FL,0,4.546617031097412,0.05373954772949219
512,0,FR,0,4.512686252593994,-0.7038116455078125
512,0,RL,1,3.7457048892974854,0.0301361083984375
512,0,RR,0,4.048046588897705,2.1700382232666016
513,0,FL,0,4.5473432540893555,0.07262229919433594
513,0,FR,0,4.503524303436279,-0.9161949157714844
513,0,RL,1,3.745999813079834,0.02949237823486328
513,0,RR,1,4.060600280761719,1.2553691864013672
514,0,FL,0,4.547999858856201,0.06566047668457031
514,0,FR,0,4.500603675842285,-0.29206275939941406
514,0,RL,0,3.74733304977417,0.13332366943359375
514,0,RR,1,4.0607008934021,0.010061264038085938
515,0,FL,0,4.548580169677734,0.05803108215332031
515,0,FR,0,4.5054216384887695,0.4817962646484375
515,0,RL,0,3.7503347396850586,0.3001689910888672
515,0,RR,1,4.060880184173584,0.0179290771484375
516,0,FL,0,4.549112319946289,0.05321502685546875
516,0,FR,0,4.516223430633545,1.080179214477539
516,0,RL,0,3.754275321960449,0.3940582275390625
516,0,RR,1,4.0610737800598145,0.019359588623046875
517,0,FL,0,4.549604415893555,0.0492095947265625
517,0,FR,0,4.530444145202637,1.4220714569091797
517,0,RL,0,3.7609329223632812,0.6657600402832031
517,0,RR,1,4.061246871948242,0.017309188842773438
518,0,FL,0,4.550074100494385,0.04696846008300781
518,0,FR,0,4.546419620513916,1.5975475311279297
518,0,RL,0,3.7724480628967285,1.1515140533447266
518,0,RR,1,4.06138277053833,0.013589859008789062
519,0,FL,0,4.550511360168457,0.04372596740722656
519,0,FR,0,4.564330577850342,1.7910957336425781
519,0,RL,0,3.78935170173645,1.690363883972168
519,0,RR,1,4.060581207275391,-0.08015632629394531
520,0,FL,0,4.550806522369385,0.029516220092773438
520,0,FR,0,4.585065841674805,2.073526382446289
520,0,RL,0,3.811199903488159,2.1848201751708984
520,0,RR,1,4.057106018066406,-0.3475189208984375
521,0,FL,0,4.548791408538818,-0.20151138305664062
521,0,FR,0,4.608880519866943,2.381467819213867
521,0,RL,0,3.836698532104492,2.549862861633301
521,0,RR,1,4.05231237411499,-0.47936439514160156
